,ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
3041,AR,2020-07-09,85,85,0,0,0
3042,AS,2020-07-09,0,0,0,0,0
3043,CB,2020-07-09,1,1,0,0,0
3044,CE,2020-07-09,0,0,0,0,0
3045,CL,2020-07-09,8,8,0,0,0
3046,CM,2020-07-09,25,25,0,0,0
3047,CN,2020-07-09,8,8,0,0,0
3048,CT,2020-07-09,490,489,0,0,1
3049,EX,2020-07-09,23,23,0,0,0
3050,GA,2020-07-09,16,16,0,0,0
3051,IB,2020-07-09,6,6,0,0,0
3052,MC,2020-07-09,6,6,0,0,0
3053,MD,2020-07-09,75,75,0,0,0
3054,ML,2020-07-09,0,0,0,0,0
3055,NC,2020-07-09,29,29,0,0,0
3056,PV,2020-07-09,34,34,0,0,0
3057,RI,2020-07-09,1,1,0,0,0
3058,VC,2020-07-09,28,28,0,0,0
3059,AN,2020-07-10,59,59,0,0,0
3060,AR,2020-07-10,127,126,0,0,1
3061,AS,2020-07-10,2,2,0,0,0
3062,CB,2020-07-10,1,1,0,0,0
3063,CE,2020-07-10,0,0,0,0,0
3064,CL,2020-07-10,15,14,0,1,0
3065,CM,2020-07-10,25,25,0,0,0
3066,CN,2020-07-10,2,2,0,0,0
3067,CT,2020-07-10,614,612,0,2,0
3068,EX,2020-07-10,45,45,0,0,0
3069,GA,2020-07-10,7,7,0,0,0
3070,IB,2020-07-10,8,8,0,0,0
3071,MC,2020-07-10,9,9,0,0,0
3072,MD,2020-07-10,70,70,0,0,0
3073,ML,2020-07-10,0,0,0,0,0
3074,NC,2020-07-10,20,20,0,0,0
3075,PV,2020-07-10,25,25,0,0,0
3076,RI,2020-07-10,10,10,0,0,0
3077,VC,2020-07-10,32,32,0,0,0
3078,AN,2020-07-11,50,50,0,0,0
3079,AR,2020-07-11,154,154,0,0,0
3080,AS,2020-07-11,3,3,0,0,0
3081,CB,2020-07-11,1,1,0,0,0
3082,CE,2020-07-11,0,0,0,0,0
3083,CL,2020-07-11,13,13,0,0,0
3084,CM,2020-07-11,11,11,0,0,0
3085,CN,2020-07-11,1,1,0,0,0
3086,CT,2020-07-11,371,371,0,0,0
3087,EX,2020-07-11,18,18,0,0,0
3088,GA,2020-07-11,15,15,0,0,0
3089,IB,2020-07-11,7,7,0,0,0
3090,MC,2020-07-11,16,16,0,0,0
3091,MD,2020-07-11,50,50,0,0,0
3092,ML,2020-07-11,0,0,0,0,0
3093,NC,2020-07-11,35,35,0,0,0
3094,PV,2020-07-11,41,41,0,0,0
3095,RI,2020-07-11,3,3,0,0,0
3096,VC,2020-07-11,35,35,0,0,0
3097,AN,2020-07-12,32,32,0,0,0
3098,AR,2020-07-12,128,128,0,0,0
3099,AS,2020-07-12,0,0,0,0,0
3100,CB,2020-07-12,2,2,0,0,0
3101,CE,2020-07-12,0,0,0,0,0
3102,CL,2020-07-12,7,7,0,0,0
3103,CM,2020-07-12,9,9,0,0,0
3104,CN,2020-07-12,3,3,0,0,0
3105,CT,2020-07-12,408,405,0,0,3
3106,EX,2020-07-12,12,12,0,0,0
3107,GA,2020-07-12,3,3,0,0,0
3108,IB,2020-07-12,4,4,0,0,0
3109,MC,2020-07-12,12,12,0,0,0
3110,MD,2020-07-12,54,54,0,0,0
3111,ML,2020-07-12,2,2,0,0,0
3112,NC,2020-07-12,23,23,0,0,0
3113,PV,2020-07-12,44,44,0,0,0
3114,RI,2020-07-12,2,2,0,0,0
3115,VC,2020-07-12,17,17,0,0,0
3116,AN,2020-07-13,48,48,0,0,0
3117,AR,2020-07-13,226,225,0,0,1
3118,AS,2020-07-13,0,0,0,0,0
3119,CB,2020-07-13,1,1,0,0,0
3120,CE,2020-07-13,0,0,0,0,0
3121,CL,2020-07-13,21,21,0,0,0
3122,CM,2020-07-13,17,17,0,0,0
3123,CN,2020-07-13,6,6,0,0,0
3124,CT,2020-07-13,658,656,0,1,1
3125,EX,2020-07-13,13,13,0,0,0
3126,GA,2020-07-13,8,8,0,0,0
3127,IB,2020-07-13,7,7,0,0,0
3128,MC,2020-07-13,13,13,0,0,0
3129,MD,2020-07-13,99,99,0,0,0
3130,ML,2020-07-13,0,0,0,0,0
3131,NC,2020-07-13,40,40,0,0,0
3132,PV,2020-07-13,52,52,0,0,0
3133,RI,2020-07-13,4,4,0,0,0
3134,VC,2020-07-13,48,48,0,0,0
3135,AN,2020-07-14,95,95,0,0,0
3136,AR,2020-07-14,291,290,0,0,1
3137,AS,2020-07-14,2,2,0,0,0
3138,CB,2020-07-14,2,2,0,0,0
3139,CE,2020-07-14,1,1,0,0,0
3140,CL,2020-07-14,21,20,0,1,0
3141,CM,2020-07-14,23,23,0,0,0
3142,CN,2020-07-14,2,2,0,0,0
3143,CT,2020-07-14,611,609,0,2,0
3144,EX,2020-07-14,3,3,0,0,0
3145,GA,2020-07-14,13,13,0,0,0
3146,IB,2020-07-14,11,11,0,0,0
3147,MC,2020-07-14,20,20,0,0,0
3148,MD,2020-07-14,113,113,0,0,0
3149,ML,2020-07-14,0,0,0,0,0
3150,NC,2020-07-14,51,51,0,0,0
3151,PV,2020-07-14,80,80,0,0,0
3152,RI,2020-07-14,6,6,0,0,0
3153,VC,2020-07-14,55,55,0,0,0
3154,AN,2020-07-15,64,64,0,0,0
3155,AR,2020-07-15,360,357,0,1,2
3156,AS,2020-07-15,2,2,0,0,0
3157,CB,2020-07-15,4,4,0,0,0
3158,CE,2020-07-15,0,0,0,0,0
3159,CL,2020-07-15,14,14,0,0,0
3160,CM,2020-07-15,27,27,0,0,0
3161,CN,2020-07-15,9,9,0,0,0
3162,CT,2020-07-15,787,785,0,0,2
3163,EX,2020-07-15,13,13,0,0,0
3164,GA,2020-07-15,17,17,0,0,0
3165,IB,2020-07-15,14,14,0,0,0
3166,MC,2020-07-15,32,32,0,0,0
3167,MD,2020-07-15,117,117,0,0,0
3168,ML,2020-07-15,0,0,0,0,0
3169,NC,2020-07-15,43,43,0,0,0
3170,PV,2020-07-15,93,93,0,0,0
3171,RI,2020-07-15,2,2,0,0,0
3172,VC,2020-07-15,77,77,0,0,0
3173,AN,2020-07-16,75,75,0,0,0
3174,AR,2020-07-16,295,294,0,0,1
3175,AS,2020-07-16,1,1,0,0,0
3176,CB,2020-07-16,5,5,0,0,0
3177,CE,2020-07-16,0,0,0,0,0
3178,CL,2020-07-16,21,21,0,0,0
3179,CM,2020-07-16,23,23,0,0,0
3180,CN,2020-07-16,4,4,0,0,0
3181,CT,2020-07-16,747,745,0,2,0
3182,EX,2020-07-16,22,22,0,0,0
3183,GA,2020-07-16,11,11,0,0,0
3184,IB,2020-07-16,7,7,0,0,0
3185,MC,2020-07-16,23,23,0,0,0
3186,MD,2020-07-16,97,97,0,0,0
3187,ML,2020-07-16,0,0,0,0,0
3188,NC,2020-07-16,47,47,0,0,0
3189,PV,2020-07-16,127,127,0,0,0
3190,RI,2020-07-16,9,8,0,0,1
3191,VC,2020-07-16,64,64,0,0,0
3192,AN,2020-07-17,95,95,0,0,0
3193,AR,2020-07-17,400,395,0,0,5
3194,AS,2020-07-17,1,1,0,0,0
3195,CB,2020-07-17,3,3,0,0,0
3196,CE,2020-07-17,0,0,0,0,0
3197,CL,2020-07-17,17,15,0,2,0
3198,CM,2020-07-17,24,24,0,0,0
3199,CN,2020-07-17,7,7,0,0,0
3200,CT,2020-07-17,958,957,0,0,1
3201,EX,2020-07-17,5,5,0,0,0
3202,GA,2020-07-17,9,9,0,0,0
3203,IB,2020-07-17,6,6,0,0,0
3204,MC,2020-07-17,31,31,0,0,0
3205,MD,2020-07-17,154,154,0,0,0
3206,ML,2020-07-17,0,0,0,0,0
3207,NC,2020-07-17,73,73,0,0,0
3208,PV,2020-07-17,102,102,0,0,0
3209,RI,2020-07-17,11,5,0,1,5
3210,VC,2020-07-17,93,93,0,0,0
3211,AN,2020-07-18,86,86,0,0,0
3212,AR,2020-07-18,344,340,0,0,4
3213,AS,2020-07-18,1,1,0,0,0
3214,CB,2020-07-18,12,12,0,0,0
3215,CE,2020-07-18,0,0,0,0,0
3216,CL,2020-07-18,27,25,0,2,0
3217,CM,2020-07-18,11,11,0,0,0
3218,CN,2020-07-18,12,12,0,0,0
3219,CT,2020-07-18,717,716,0,0,1
3220,EX,2020-07-18,5,5,0,0,0
3221,GA,2020-07-18,10,10,0,0,0
3222,IB,2020-07-18,7,7,0,0,0
3223,MC,2020-07-18,21,21,0,0,0
3224,MD,2020-07-18,110,110,0,0,0
3225,ML,2020-07-18,0,0,0,0,0
3226,NC,2020-07-18,78,78,0,0,0
3227,PV,2020-07-18,185,185,0,0,0
3228,RI,2020-07-18,7,5,0,0,2
3229,VC,2020-07-18,91,91,0,0,0
3230,AN,2020-07-19,114,114,0,0,0
3231,AR,2020-07-19,335,334,0,0,1
3232,AS,2020-07-19,2,2,0,0,0
3233,CB,2020-07-19,5,5,0,0,0
3234,CE,2020-07-19,0,0,0,0,0
3235,CL,2020-07-19,24,23,0,1,0
3236,CM,2020-07-19,11,11,0,0,0
3237,CN,2020-07-19,53,53,0,0,0
3238,CT,2020-07-19,583,582,0,0,1
3239,EX,2020-07-19,6,6,0,0,0
3240,GA,2020-07-19,13,13,0,0,0
3241,IB,2020-07-19,5,5,0,0,0
3242,MC,2020-07-19,25,25,0,0,0
3243,MD,2020-07-19,106,106,0,0,0
3244,ML,2020-07-19,0,0,0,0,0
3245,NC,2020-07-19,51,51,0,0,0
3246,PV,2020-07-19,97,97,0,0,0
3247,RI,2020-07-19,0,0,0,0,0
3248,VC,2020-07-19,79,79,0,0,0
3249,AN,2020-07-20,119,119,0,0,0
3250,AR,2020-07-20,428,422,0,0,6
3251,AS,2020-07-20,1,1,0,0,0
3252,CB,2020-07-20,9,9,0,0,0
3253,CE,2020-07-20,0,0,0,0,0
3254,CL,2020-07-20,35,34,0,1,0
3255,CM,2020-07-20,27,27,0,0,0
3256,CN,2020-07-20,2,2,0,0,0
3257,CT,2020-07-20,1029,1027,0,2,0
3258,EX,2020-07-20,9,9,0,0,0
3259,GA,2020-07-20,11,11,0,0,0
3260,IB,2020-07-20,15,15,0,0,0
3261,MC,2020-07-20,38,38,0,0,0
3262,MD,2020-07-20,173,173,0,0,0
3263,ML,2020-07-20,0,0,0,0,0
3264,NC,2020-07-20,101,101,0,0,0
3265,PV,2020-07-20,111,111,0,0,0
3266,RI,2020-07-20,5,5,0,0,0
3267,VC,2020-07-20,113,113,0,0,0
3268,AN,2020-07-21,74,74,0,0,0
3269,AR,2020-07-21,458,455,0,0,3
3270,AS,2020-07-21,2,2,0,0,0
3271,CB,2020-07-21,5,5,0,0,0
3272,CE,2020-07-21,0,0,0,0,0
3273,CL,2020-07-21,20,20,0,0,0
3274,CM,2020-07-21,23,23,0,0,0
3275,CN,2020-07-21,11,11,0,0,0
3276,CT,2020-07-21,965,955,0,9,1
3277,EX,2020-07-21,17,17,0,0,0
3278,GA,2020-07-21,15,15,0,0,0
3279,IB,2020-07-21,14,14,0,0,0
3280,MC,2020-07-21,47,47,0,0,0
3281,MD,2020-07-21,220,220,0,0,0
3282,ML,2020-07-21,0,0,0,0,0
3283,NC,2020-07-21,119,119,0,0,0
3284,PV,2020-07-21,127,127,0,0,0
3285,RI,2020-07-21,17,17,0,0,0
3286,VC,2020-07-21,126,126,0,0,0
3287,AN,2020-07-22,77,77,0,0,0
3288,AR,2020-07-22,469,462,0,0,7
3289,AS,2020-07-22,2,2,0,0,0
3290,CB,2020-07-22,6,6,0,0,0
3291,CE,2020-07-22,1,1,0,0,0
3292,CL,2020-07-22,24,24,0,0,0
3293,CM,2020-07-22,38,38,0,0,0
3294,CN,2020-07-22,7,7,0,0,0
3295,CT,2020-07-22,1017,1012,0,4,1
3296,EX,2020-07-22,6,6,0,0,0
3297,GA,2020-07-22,21,21,0,0,0
3298,IB,2020-07-22,13,13,0,0,0
3299,MC,2020-07-22,60,60,0,0,0
3300,MD,2020-07-22,207,207,0,0,0
3301,ML,2020-07-22,0,0,0,0,0
3302,NC,2020-07-22,65,65,0,0,0
3303,PV,2020-07-22,158,158,0,0,0
3304,RI,2020-07-22,9,9,0,0,0
3305,VC,2020-07-22,133,133,0,0,0
3306,AN,2020-07-23,113,113,0,0,0
3307,AR,2020-07-23,389,383,0,0,6
3308,AS,2020-07-23,3,3,0,0,0
3309,CB,2020-07-23,8,8,0,0,0
3310,CE,2020-07-23,0,0,0,0,0
3311,CL,2020-07-23,44,44,0,0,0
3312,CM,2020-07-23,20,20,0,0,0
3313,CN,2020-07-23,11,11,0,0,0
3314,CT,2020-07-23,1000,997,0,3,0
3315,EX,2020-07-23,4,4,0,0,0
3316,GA,2020-07-23,15,15,0,0,0
3317,IB,2020-07-23,21,21,0,0,0
3318,MC,2020-07-23,46,46,0,0,0
3319,MD,2020-07-23,207,207,0,0,0
3320,ML,2020-07-23,0,0,0,0,0
3321,NC,2020-07-23,66,66,0,0,0
3322,PV,2020-07-23,120,120,0,0,0
3323,RI,2020-07-23,5,5,0,0,0
3324,VC,2020-07-23,119,119,0,0,0
3325,AN,2020-07-24,126,126,0,0,0
3326,AR,2020-07-24,453,440,0,0,13
3327,AS,2020-07-24,4,4,0,0,0
3328,CB,2020-07-24,6,6,0,0,0
3329,CE,2020-07-24,0,0,0,0,0
3330,CL,2020-07-24,38,38,0,0,0
3331,CM,2020-07-24,42,42,0,0,0
3332,CN,2020-07-24,5,5,0,0,0
3333,CT,2020-07-24,1031,1026,0,4,1
3334,EX,2020-07-24,11,11,0,0,0
3335,GA,2020-07-24,29,29,0,0,0
3336,IB,2020-07-24,26,26,0,0,0
3337,MC,2020-07-24,58,58,0,0,0
3338,MD,2020-07-24,322,322,0,0,0
3339,ML,2020-07-24,0,0,0,0,0
3340,NC,2020-07-24,56,56,0,0,0
3341,PV,2020-07-24,110,110,0,0,0
3342,RI,2020-07-24,11,11,0,0,0
3343,VC,2020-07-24,151,151,0,0,0
3344,AN,2020-07-25,110,110,0,0,0
3345,AR,2020-07-25,390,390,0,0,0
3346,AS,2020-07-25,7,7,0,0,0
3347,CB,2020-07-25,9,9,0,0,0
3348,CE,2020-07-25,0,0,0,0,0
3349,CL,2020-07-25,28,28,0,0,0
3350,CM,2020-07-25,23,23,0,0,0
3351,CN,2020-07-25,10,10,0,0,0
3352,CT,2020-07-25,638,637,0,1,0
3353,EX,2020-07-25,4,4,0,0,0
3354,GA,2020-07-25,19,19,0,0,0
3355,IB,2020-07-25,22,22,0,0,0
3356,MC,2020-07-25,67,67,0,0,0
3357,MD,2020-07-25,269,269,0,0,0
3358,ML,2020-07-25,0,0,0,0,0
3359,NC,2020-07-25,82,82,0,0,0
3360,PV,2020-07-25,170,170,0,0,0
3361,RI,2020-07-25,1,1,0,0,0
3362,VC,2020-07-25,159,159,0,0,0
3363,AN,2020-07-26,100,100,0,0,0
3364,AR,2020-07-26,396,393,0,0,3
3365,AS,2020-07-26,7,7,0,0,0
3366,CB,2020-07-26,7,7,0,0,0
3367,CE,2020-07-26,1,1,0,0,0
3368,CL,2020-07-26,28,28,0,0,0
3369,CM,2020-07-26,19,19,0,0,0
3370,CN,2020-07-26,7,7,0,0,0
3371,CT,2020-07-26,562,562,0,0,0
3372,EX,2020-07-26,7,7,0,0,0
3373,GA,2020-07-26,7,7,0,0,0
3374,IB,2020-07-26,47,47,0,0,0
3375,MC,2020-07-26,50,50,0,0,0
3376,MD,2020-07-26,223,223,0,0,0
3377,ML,2020-07-26,4,4,0,0,0
3378,NC,2020-07-26,79,79,0,0,0
3379,PV,2020-07-26,170,170,0,0,0
3380,RI,2020-07-26,1,1,0,0,0
3381,VC,2020-07-26,118,118,0,0,0
3382,AN,2020-07-27,133,133,0,0,0
3383,AR,2020-07-27,582,576,0,0,6
3384,AS,2020-07-27,11,11,0,0,0
3385,CB,2020-07-27,6,6,0,0,0
3386,CE,2020-07-27,0,0,0,0,0
3387,CL,2020-07-27,72,70,0,2,0
3388,CM,2020-07-27,40,40,0,0,0
3389,CN,2020-07-27,8,8,0,0,0
3390,CT,2020-07-27,1003,996,0,7,0
3391,EX,2020-07-27,9,9,0,0,0
3392,GA,2020-07-27,16,16,0,0,0
3393,IB,2020-07-27,40,40,0,0,0
3394,MC,2020-07-27,60,60,0,0,0
3395,MD,2020-07-27,468,468,0,0,0
3396,ML,2020-07-27,1,1,0,0,0
3397,NC,2020-07-27,51,51,0,0,0
3398,PV,2020-07-27,219,219,0,0,0
3399,RI,2020-07-27,6,6,0,0,0
3400,VC,2020-07-27,188,188,0,0,0
3401,AN,2020-07-28,139,139,0,0,0
3402,AR,2020-07-28,531,529,0,0,2
3403,AS,2020-07-28,11,11,0,0,0
3404,CB,2020-07-28,7,7,0,0,0
3405,CE,2020-07-28,0,0,0,0,0
3406,CL,2020-07-28,85,85,0,0,0
3407,CM,2020-07-28,43,43,0,0,0
3408,CN,2020-07-28,8,8,0,0,0
3409,CT,2020-07-28,1027,1027,0,0,0
3410,EX,2020-07-28,21,21,0,0,0
3411,GA,2020-07-28,15,15,0,0,0
3412,IB,2020-07-28,52,52,0,0,0
3413,MC,2020-07-28,73,73,0,0,0
3414,MD,2020-07-28,547,547,0,0,0
3415,ML,2020-07-28,1,1,0,0,0
3416,NC,2020-07-28,40,40,0,0,0
3417,PV,2020-07-28,229,229,0,0,0
3418,RI,2020-07-28,9,9,0,0,0
3419,VC,2020-07-28,174,174,0,0,0
3420,AN,2020-07-29,143,143,0,0,0
3421,AR,2020-07-29,555,552,0,0,3
3422,AS,2020-07-29,13,13,0,0,0
3423,CB,2020-07-29,9,9,0,0,0
3424,CE,2020-07-29,0,0,0,0,0
3425,CL,2020-07-29,77,77,0,0,0
3426,CM,2020-07-29,52,52,0,0,0
3427,CN,2020-07-29,6,6,0,0,0
3428,CT,2020-07-29,1065,1061,0,4,0
3429,EX,2020-07-29,17,17,0,0,0
3430,GA,2020-07-29,21,21,0,0,0
3431,IB,2020-07-29,55,55,0,0,0
3432,MC,2020-07-29,90,90,0,0,0
3433,MD,2020-07-29,501,501,0,0,0
3434,ML,2020-07-29,1,1,0,0,0
3435,NC,2020-07-29,61,61,0,0,0
3436,PV,2020-07-29,201,201,0,0,0
3437,RI,2020-07-29,3,3,0,0,0
3438,VC,2020-07-29,257,257,0,0,0
3439,AN,2020-07-30,207,207,0,0,0
3440,AR,2020-07-30,499,494,0,0,5
3441,AS,2020-07-30,11,11,0,0,0
3442,CB,2020-07-30,26,26,0,0,0
3443,CE,2020-07-30,0,0,0,0,0
3444,CL,2020-07-30,76,74,0,2,0
3445,CM,2020-07-30,41,41,0,0,0
3446,CN,2020-07-30,10,10,0,0,0
3447,CT,2020-07-30,1026,1020,0,6,0
3448,EX,2020-07-30,20,20,0,0,0
3449,GA,2020-07-30,35,35,0,0,0
3450,IB,2020-07-30,76,76,0,0,0
3451,MC,2020-07-30,63,63,0,0,0
3452,MD,2020-07-30,548,548,0,0,0
3453,ML,2020-07-30,4,4,0,0,0
3454,NC,2020-07-30,52,52,0,0,0
3455,PV,2020-07-30,143,143,0,0,0
3456,RI,2020-07-30,1,1,0,0,0
3457,VC,2020-07-30,228,228,0,0,0
3458,AN,2020-07-31,256,256,0,0,0
3459,AR,2020-07-31,506,504,0,0,2
3460,AS,2020-07-31,12,12,0,0,0
3461,CB,2020-07-31,16,16,0,0,0
3462,CE,2020-07-31,0,0,0,0,0
3463,CL,2020-07-31,150,149,0,1,0
3464,CM,2020-07-31,69,69,0,0,0
3465,CN,2020-07-31,15,15,0,0,0
3466,CT,2020-07-31,1137,1131,0,6,0
3467,EX,2020-07-31,38,38,0,0,0
3468,GA,2020-07-31,38,38,0,0,0
3469,IB,2020-07-31,78,78,0,0,0
3470,MC,2020-07-31,54,54,0,0,0
3471,MD,2020-07-31,703,703,0,0,0
3472,ML,2020-07-31,0,0,0,0,0
3473,NC,2020-07-31,72,72,0,0,0
3474,PV,2020-07-31,183,183,0,0,0
3475,RI,2020-07-31,7,7,0,0,0
3476,VC,2020-07-31,218,218,0,0,0
3477,AN,2020-08-01,231,231,0,0,0
3478,AR,2020-08-01,842,836,0,0,6
3479,AS,2020-08-01,17,17,0,0,0
3480,CB,2020-08-01,35,34,0,0,1
3481,CE,2020-08-01,0,0,0,0,0
3482,CL,2020-08-01,91,91,0,0,0
3483,CM,2020-08-01,56,56,0,0,0
3484,CN,2020-08-01,30,30,0,0,0
3485,CT,2020-08-01,707,706,0,1,0
3486,EX,2020-08-01,18,18,0,0,0
3487,GA,2020-08-01,40,40,0,0,0
3488,IB,2020-08-01,110,110,0,0,0
3489,MC,2020-08-01,80,80,0,0,0
3490,MD,2020-08-01,643,643,0,0,0
3491,ML,2020-08-01,8,8,0,0,0
3492,NC,2020-08-01,88,88,0,0,0
3493,PV,2020-08-01,216,216,0,0,0
3494,RI,2020-08-01,3,3,0,0,0
3495,VC,2020-08-01,239,239,0,0,0
3496,AN,2020-08-02,209,209,0,0,0
3497,AR,2020-08-02,443,439,0,0,4
3498,AS,2020-08-02,11,11,0,0,0
3499,CB,2020-08-02,22,22,0,0,0
3500,CE,2020-08-02,0,0,0,0,0
3501,CL,2020-08-02,91,91,0,0,0
3502,CM,2020-08-02,58,58,0,0,0
3503,CN,2020-08-02,28,28,0,0,0
3504,CT,2020-08-02,468,468,0,0,0
3505,EX,2020-08-02,20,20,0,0,0
3506,GA,2020-08-02,28,28,0,0,0
3507,IB,2020-08-02,95,95,0,0,0
3508,MC,2020-08-02,59,59,0,0,0
3509,MD,2020-08-02,529,529,0,0,0
3510,ML,2020-08-02,4,4,0,0,0
3511,NC,2020-08-02,83,83,0,0,0
3512,PV,2020-08-02,305,305,0,0,0
3513,RI,2020-08-02,4,4,0,0,0
3514,VC,2020-08-02,180,180,0,0,0
3515,AN,2020-08-03,254,254,0,0,0
3516,AR,2020-08-03,453,446,0,0,7
3517,AS,2020-08-03,11,11,0,0,0
3518,CB,2020-08-03,40,40,0,0,0
3519,CE,2020-08-03,0,0,0,0,0
3520,CL,2020-08-03,114,114,0,0,0
3521,CM,2020-08-03,76,76,0,0,0
3522,CN,2020-08-03,33,33,0,0,0
3523,CT,2020-08-03,896,896,0,0,0
3524,EX,2020-08-03,19,19,0,0,0
3525,GA,2020-08-03,58,58,0,0,0
3526,IB,2020-08-03,146,146,0,0,0
3527,MC,2020-08-03,75,75,0,0,0
3528,MD,2020-08-03,899,899,0,0,0
3529,ML,2020-08-03,4,4,0,0,0
3530,NC,2020-08-03,106,106,0,0,0
3531,PV,2020-08-03,406,406,0,0,0
3532,RI,2020-08-03,9,8,0,1,0
3533,VC,2020-08-03,241,241,0,0,0
3534,AN,2020-08-04,255,255,0,0,0
3535,AR,2020-08-04,522,515,0,0,7
3536,AS,2020-08-04,15,15,0,0,0
3537,CB,2020-08-04,49,49,0,0,0
3538,CE,2020-08-04,0,0,0,0,0
3539,CL,2020-08-04,201,201,0,0,0
3540,CM,2020-08-04,96,96,0,0,0
3541,CN,2020-08-04,53,53,0,0,0
3542,CT,2020-08-04,987,985,0,2,0
3543,EX,2020-08-04,16,16,0,0,0
3544,GA,2020-08-04,53,53,0,0,0
3545,IB,2020-08-04,171,171,0,0,0
3546,MC,2020-08-04,94,94,0,0,0
3547,MD,2020-08-04,1069,1069,0,0,0
3548,ML,2020-08-04,5,5,0,0,0
3549,NC,2020-08-04,85,85,0,0,0
3550,PV,2020-08-04,364,364,0,0,0
3551,RI,2020-08-04,7,7,0,0,0
3552,VC,2020-08-04,305,305,0,0,0
3553,AN,2020-08-05,338,338,0,0,0
3554,AR,2020-08-05,425,414,0,0,11
3555,AS,2020-08-05,41,41,0,0,0
3556,CB,2020-08-05,31,31,0,0,0
3557,CE,2020-08-05,0,0,0,0,0
3558,CL,2020-08-05,228,228,0,0,0
3559,CM,2020-08-05,94,94,0,0,0
3560,CN,2020-08-05,69,69,0,0,0
3561,CT,2020-08-05,983,981,0,2,0
3562,EX,2020-08-05,34,34,0,0,0
3563,GA,2020-08-05,38,38,0,0,0
3564,IB,2020-08-05,159,159,0,0,0
3565,MC,2020-08-05,61,61,0,0,0
3566,MD,2020-08-05,1042,1042,0,0,0
3567,ML,2020-08-05,1,1,0,0,0
3568,NC,2020-08-05,83,83,0,0,0
3569,PV,2020-08-05,370,370,0,0,0
3570,RI,2020-08-05,27,27,0,0,0
3571,VC,2020-08-05,318,318,0,0,0
3572,AN,2020-08-06,357,357,0,0,0
3573,AR,2020-08-06,505,496,0,0,9
3574,AS,2020-08-06,38,38,0,0,0
3575,CB,2020-08-06,45,45,0,0,0
3576,CE,2020-08-06,1,1,0,0,0
3577,CL,2020-08-06,164,164,0,0,0
3578,CM,2020-08-06,117,117,0,0,0
3579,CN,2020-08-06,74,74,0,0,0
3580,CT,2020-08-06,940,937,0,3,0
3581,EX,2020-08-06,33,33,0,0,0
3582,GA,2020-08-06,99,99,0,0,0
3583,IB,2020-08-06,163,163,0,0,0
3584,MC,2020-08-06,60,60,0,0,0
3585,MD,2020-08-06,1059,1059,0,0,0
3586,ML,2020-08-06,2,2,0,0,0
3587,NC,2020-08-06,86,86,0,0,0
3588,PV,2020-08-06,340,340,0,0,0
3589,RI,2020-08-06,15,15,0,0,0
3590,VC,2020-08-06,283,283,0,0,0
3591,AN,2020-08-07,422,422,0,0,0
3592,AR,2020-08-07,547,540,0,0,7
3593,AS,2020-08-07,32,32,0,0,0
3594,CB,2020-08-07,44,44,0,0,0
3595,CE,2020-08-07,1,1,0,0,0
3596,CL,2020-08-07,235,234,0,1,0
3597,CM,2020-08-07,111,111,0,0,0
3598,CN,2020-08-07,66,66,0,0,0
3599,CT,2020-08-07,1113,1111,0,2,0
3600,EX,2020-08-07,46,46,0,0,0
3601,GA,2020-08-07,114,114,0,0,0
3602,IB,2020-08-07,187,187,0,0,0
3603,MC,2020-08-07,107,107,0,0,0
3604,MD,2020-08-07,1329,1329,0,0,0
3605,ML,2020-08-07,6,5,0,0,1
3606,NC,2020-08-07,113,113,0,0,0
3607,PV,2020-08-07,258,258,0,0,0
3608,RI,2020-08-07,21,20,0,0,1
3609,VC,2020-08-07,306,306,0,0,0
3610,AN,2020-08-08,382,382,0,0,0
3611,AR,2020-08-08,502,492,0,0,10
3612,AS,2020-08-08,21,21,0,0,0
3613,CB,2020-08-08,43,43,0,0,0
3614,CE,2020-08-08,2,2,0,0,0
3615,CL,2020-08-08,181,181,0,0,0
3616,CM,2020-08-08,136,136,0,0,0
3617,CN,2020-08-08,66,66,0,0,0
3618,CT,2020-08-08,686,686,0,0,0
3619,EX,2020-08-08,20,20,0,0,0
3620,GA,2020-08-08,79,79,0,0,0
3621,IB,2020-08-08,187,187,0,0,0
3622,MC,2020-08-08,85,85,0,0,0
3623,MD,2020-08-08,977,977,0,0,0
3624,ML,2020-08-08,3,3,0,0,0
3625,NC,2020-08-08,91,91,0,0,0
3626,PV,2020-08-08,290,290,0,0,0
3627,RI,2020-08-08,13,13,0,0,0
3628,VC,2020-08-08,276,276,0,0,0
3629,AN,2020-08-09,290,290,0,0,0
3630,AR,2020-08-09,293,277,0,0,16
3631,AS,2020-08-09,19,19,0,0,0
3632,CB,2020-08-09,28,28,0,0,0
3633,CE,2020-08-09,1,1,0,0,0
3634,CL,2020-08-09,256,255,0,1,0
3635,CM,2020-08-09,113,113,0,0,0
3636,CN,2020-08-09,88,88,0,0,0
3637,CT,2020-08-09,517,517,0,0,0
3638,EX,2020-08-09,10,10,0,0,0
3639,GA,2020-08-09,61,61,0,0,0
3640,IB,2020-08-09,166,166,0,0,0
3641,MC,2020-08-09,85,85,0,0,0
3642,MD,2020-08-09,906,906,0,0,0
3643,ML,2020-08-09,5,5,0,0,0
3644,NC,2020-08-09,116,116,0,0,0
