,ccaa_iso,fecha,casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida,ccaa_nombre,ocio,compra,parques,transporte,trabajo,residencial,reuniones,host_int,host_ext,aforo_comercial,ocio_nocturno,Pob,Sup,Densidad,ccaa_iso_txt,dia_sem,dia_year,dia_mes,is_weekend,XGBoost,AdaBoost,RandomForest,GradientBoosting,predict,casos_acum,predict_acum
843,7,2020-03-15,91,89,0,0,2,Canarias,-82.0,-40.0,-74.0,-51.0,-38.0,14.0,0,0.0,0.0,0.0,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,6,75,15,1,,,,,91.0,701,701.0
844,8,2020-03-15,1371,1290,0,12,69,Cataluña,-87.0,-50.0,-70.0,-68.0,-48.0,16.0,0,0.0,0.0,0.0,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,6,75,15,1,,,,,1371.0,8956,8956.0
845,9,2020-03-15,86,62,24,0,0,Extremadura,-86.0,-46.0,-64.0,-72.0,-45.0,15.0,0,0.0,0.0,0.0,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,6,75,15,1,,,,,86.0,634,634.0
846,10,2020-03-15,270,269,1,0,0,Galicia,-87.0,-60.0,-77.0,-72.0,-47.0,18.0,0,0.0,0.0,0.0,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,6,75,15,1,,,,,270.0,1467,1467.0
847,11,2020-03-15,85,83,1,0,1,Illes Balears,-79.0,-24.0,-68.0,-49.0,-31.0,14.0,0,0.0,0.0,0.0,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,6,75,15,1,,,,,85.0,434,434.0
848,12,2020-03-15,97,70,26,0,1,Murcia,-89.0,-62.0,-81.0,-71.0,-49.0,19.0,0,0.0,0.0,0.0,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,6,75,15,1,,,,,97.0,664,664.0
849,13,2020-03-15,2688,2679,0,0,9,Comunidad de Madrid,-89.0,-42.0,-83.0,-77.0,-53.0,19.0,0,0.0,0.0,0.0,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,6,75,15,1,,,,,2688.0,21697,21697.0
850,14,2020-03-15,3,3,0,0,0,Melilla,-80.0,-57.0,-85.0,-51.66666666666667,-45.0,-1.1,0,0.0,0.0,0.0,0.0,86487.0,14.24,6073.525280898875,ES-ML,6,75,15,1,,,,,3.0,37,37.0
851,15,2020-03-15,262,166,96,0,0,Comunidad Foral de Navarra,-85.0,-53.0,-72.0,-78.0,-47.0,18.0,0,0.0,0.0,0.0,0.0,654214.0,9801.01,66.74965131144647,ES-NC,6,75,15,1,,,,,262.0,1422,1422.0
852,16,2020-03-15,433,417,0,0,16,País Vasco,-88.0,-54.0,-80.0,-73.0,-50.0,18.0,0,0.0,0.0,0.0,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,6,75,15,1,,,,,433.0,2852,2852.0
853,17,2020-03-15,111,109,2,0,0,La Rioja,-88.0,-51.0,-77.0,-76.0,-52.0,18.0,0,0.0,0.0,0.0,0.0,316798.0,5027.69,63.0106470367107,ES-RI,6,75,15,1,,,,,111.0,949,949.0
854,18,2020-03-15,532,469,55,0,8,Comunitat Valenciana,-89.0,-64.0,-80.0,-71.0,-50.0,17.0,0,0.0,0.0,0.0,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,6,75,15,1,,,,,532.0,3351,3351.0
855,0,2020-03-16,573,536,37,0,0,Andalucía,-79.0,-34.0,-70.0,-68.0,-51.0,20.0,0,0.0,0.0,0.0,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,0,76,16,0,,,,,573.0,3438,3438.0
856,1,2020-03-16,163,163,0,0,0,Aragón,-80.0,-30.0,-67.0,-70.0,-45.0,21.0,0,0.0,0.0,0.0,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,0,76,16,0,,,,,163.0,900,900.0
857,2,2020-03-16,106,106,0,0,0,Principado de Asturias,-82.0,-30.0,-70.0,-62.0,-51.0,21.0,0,0.0,0.0,0.0,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,0,76,16,0,,,,,106.0,587,587.0
858,3,2020-03-16,71,71,0,0,0,Cantabria,-81.0,-34.0,-73.0,-72.0,-50.0,23.0,0,0.0,0.0,0.0,0.0,581078.0,5261.12,110.44758530503012,ES-CB,0,76,16,0,,,,,71.0,366,366.0
859,4,2020-03-16,6,1,1,0,4,Ceuta,-79.0,-53.0,-80.0,-57.147058823529406,-52.0,4.328767123287671,0,0.0,0.0,0.0,0.0,84777.0,19.87,4266.582788122798,ES-CE,0,76,16,0,,,,,6.0,30,30.0
860,5,2020-03-16,780,679,100,1,0,Castilla y León,-81.0,-36.0,-67.0,-72.0,-48.0,20.0,0,0.0,0.0,0.0,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,0,76,16,0,,,,,780.0,3819,3819.0
861,6,2020-03-16,809,239,3,1,566,Castilla - La Mancha,-78.0,-28.0,-70.0,-72.0,-49.0,21.0,0,0.0,0.0,0.0,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,0,76,16,0,,,,,809.0,4858,4858.0
862,7,2020-03-16,133,117,0,0,16,Canarias,-80.0,-34.0,-79.0,-60.0,-50.0,18.0,0,0.0,0.0,0.0,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,0,76,16,0,,,,,133.0,834,834.0
863,8,2020-03-16,1708,1540,0,11,157,Cataluña,-82.0,-36.0,-74.0,-71.0,-54.0,26.0,0,0.0,0.0,0.0,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,0,76,16,0,,,,,1708.0,10664,10664.0
864,9,2020-03-16,117,94,23,0,0,Extremadura,-79.0,-34.0,-61.0,-70.0,-48.0,17.0,0,0.0,0.0,0.0,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,0,76,16,0,,,,,117.0,751,751.0
865,10,2020-03-16,389,383,3,0,3,Galicia,-78.0,-27.0,-58.0,-68.0,-46.0,22.0,0,0.0,0.0,0.0,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,0,76,16,0,,,,,389.0,1856,1856.0
866,11,2020-03-16,88,84,1,0,3,Illes Balears,-77.0,-30.0,-67.0,-59.0,-44.0,22.0,0,0.0,0.0,0.0,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,0,76,16,0,,,,,88.0,522,522.0
867,12,2020-03-16,130,98,32,0,0,Murcia,-77.0,-28.0,-72.0,-65.0,-41.0,19.0,0,0.0,0.0,0.0,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,0,76,16,0,,,,,130.0,794,794.0
868,13,2020-03-16,2967,2960,0,0,7,Comunidad de Madrid,-82.0,-35.0,-80.0,-75.0,-65.0,29.0,0,0.0,0.0,0.0,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,0,76,16,0,,,,,2967.0,24664,24664.0
869,14,2020-03-16,6,2,2,1,1,Melilla,-82.0,-37.0,-73.0,-64.0,-56.0,-0.8,0,0.0,0.0,0.0,0.0,86487.0,14.24,6073.525280898875,ES-ML,0,76,16,0,,,,,6.0,43,43.0
870,15,2020-03-16,274,156,118,0,0,Comunidad Foral de Navarra,-79.0,-28.0,-70.0,-78.0,-45.0,21.0,0,0.0,0.0,0.0,0.0,654214.0,9801.01,66.74965131144647,ES-NC,0,76,16,0,,,,,274.0,1696,1696.0
871,16,2020-03-16,600,579,0,0,21,País Vasco,-82.0,-29.0,-80.0,-67.0,-46.0,22.0,0,0.0,0.0,0.0,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,0,76,16,0,,,,,600.0,3452,3452.0
872,17,2020-03-16,157,154,3,0,0,La Rioja,-82.0,-37.0,-75.0,-77.0,-45.0,21.0,0,0.0,0.0,0.0,0.0,316798.0,5027.69,63.0106470367107,ES-RI,0,76,16,0,,,,,157.0,1106,1106.0
873,18,2020-03-16,635,571,54,0,10,Comunitat Valenciana,-80.0,-32.0,-74.0,-71.0,-50.0,22.0,0,0.0,0.0,0.0,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,0,76,16,0,,,,,635.0,3986,3986.0
874,0,2020-03-17,574,538,36,0,0,Andalucía,-84.0,-46.0,-74.0,-74.0,-59.0,23.0,0,0.0,0.0,0.0,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,1,77,17,0,,,,,574.0,4012,4012.0
875,1,2020-03-17,158,157,0,1,0,Aragón,-82.0,-37.0,-65.0,-76.0,-53.0,24.0,0,0.0,0.0,0.0,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,1,77,17,0,,,,,158.0,1058,1058.0
876,2,2020-03-17,80,80,0,0,0,Principado de Asturias,-85.0,-39.0,-71.0,-65.0,-57.0,23.0,0,0.0,0.0,0.0,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,1,77,17,0,,,,,80.0,667,667.0
877,3,2020-03-17,76,76,0,0,0,Cantabria,-84.0,-39.0,-70.0,-73.0,-55.0,24.0,0,0.0,0.0,0.0,0.0,581078.0,5261.12,110.44758530503012,ES-CB,1,77,17,0,,,,,76.0,442,442.0
878,4,2020-03-17,5,0,1,0,4,Ceuta,-82.0,-59.0,-82.0,-57.764705882352935,-58.0,4.438356164383562,0,0.0,0.0,0.0,0.0,84777.0,19.87,4266.582788122798,ES-CE,1,77,17,0,,,,,5.0,35,35.0
879,5,2020-03-17,730,655,74,1,0,Castilla y León,-83.0,-41.0,-65.0,-74.0,-55.0,22.0,0,0.0,0.0,0.0,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,1,77,17,0,,,,,730.0,4549,4549.0
880,6,2020-03-17,745,199,5,2,539,Castilla - La Mancha,-81.0,-38.0,-71.0,-74.0,-54.0,22.0,0,0.0,0.0,0.0,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,1,77,17,0,,,,,745.0,5603,5603.0
881,7,2020-03-17,93,90,0,0,3,Canarias,-84.0,-43.0,-81.0,-63.0,-56.0,21.0,0,0.0,0.0,0.0,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,1,77,17,0,,,,,93.0,927,927.0
882,8,2020-03-17,1567,1476,0,9,82,Cataluña,-83.0,-33.0,-71.0,-74.0,-60.0,28.0,0,0.0,0.0,0.0,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,1,77,17,0,,,,,1567.0,12231,12231.0
883,9,2020-03-17,107,95,12,0,0,Extremadura,-82.0,-45.0,-58.0,-71.0,-54.0,19.0,0,0.0,0.0,0.0,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,1,77,17,0,,,,,107.0,858,858.0
884,10,2020-03-17,327,323,3,0,1,Galicia,-80.0,-36.0,-58.0,-72.0,-53.0,23.0,0,0.0,0.0,0.0,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,1,77,17,0,,,,,327.0,2183,2183.0
885,11,2020-03-17,82,79,3,0,0,Illes Balears,-81.0,-37.0,-71.0,-66.0,-52.0,25.0,0,0.0,0.0,0.0,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,1,77,17,0,,,,,82.0,604,604.0
886,12,2020-03-17,103,79,24,0,0,Murcia,-80.0,-36.0,-72.0,-69.0,-51.0,22.0,0,0.0,0.0,0.0,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,1,77,17,0,,,,,103.0,897,897.0
887,13,2020-03-17,2793,2790,0,0,3,Comunidad de Madrid,-85.0,-38.0,-82.0,-79.0,-69.0,31.0,0,0.0,0.0,0.0,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,1,77,17,0,,,,,2793.0,27457,27457.0
888,14,2020-03-17,3,3,0,0,0,Melilla,-84.0,-43.0,-79.0,-73.0,-64.0,-0.5,0,0.0,0.0,0.0,0.0,86487.0,14.24,6073.525280898875,ES-ML,1,77,17,0,,,,,3.0,46,46.0
889,15,2020-03-17,267,169,98,0,0,Comunidad Foral de Navarra,-82.0,-34.0,-72.0,-79.0,-52.0,24.0,0,0.0,0.0,0.0,0.0,654214.0,9801.01,66.74965131144647,ES-NC,1,77,17,0,,,,,267.0,1963,1963.0
890,16,2020-03-17,539,519,0,0,20,País Vasco,-84.0,-31.0,-75.0,-73.0,-54.0,25.0,0,0.0,0.0,0.0,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,1,77,17,0,,,,,539.0,3991,3991.0
891,17,2020-03-17,122,117,5,0,0,La Rioja,-83.0,-38.0,-75.0,-77.0,-49.0,22.0,0,0.0,0.0,0.0,0.0,316798.0,5027.69,63.0106470367107,ES-RI,1,77,17,0,,,,,122.0,1228,1228.0
892,18,2020-03-17,559,509,39,0,11,Comunitat Valenciana,-84.0,-39.0,-78.0,-76.0,-56.0,25.0,0,0.0,0.0,0.0,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,1,77,17,0,,,,,559.0,4545,4545.0
893,0,2020-03-18,530,493,37,0,0,Andalucía,-85.0,-46.0,-74.0,-77.0,-60.0,25.0,0,0.0,0.0,0.0,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,2,78,18,0,,,,,530.0,4542,4542.0
894,1,2020-03-18,168,168,0,0,0,Aragón,-83.0,-36.0,-60.0,-77.0,-55.0,24.0,0,0.0,0.0,0.0,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,2,78,18,0,,,,,168.0,1226,1226.0
895,2,2020-03-18,91,91,0,0,0,Principado de Asturias,-85.0,-39.0,-67.0,-66.0,-58.0,24.0,0,0.0,0.0,0.0,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,2,78,18,0,,,,,91.0,758,758.0
896,3,2020-03-18,89,89,0,0,0,Cantabria,-84.0,-39.0,-69.0,-75.0,-57.0,25.0,0,0.0,0.0,0.0,0.0,581078.0,5261.12,110.44758530503012,ES-CB,2,78,18,0,,,,,89.0,531,531.0
897,4,2020-03-18,6,0,2,0,4,Ceuta,-82.0,-60.0,-83.0,-58.38235294117647,-62.0,4.5479452054794525,0,0.0,0.0,0.0,0.0,84777.0,19.87,4266.582788122798,ES-CE,2,78,18,0,,,,,6.0,41,41.0
898,5,2020-03-18,815,732,83,0,0,Castilla y León,-84.0,-42.0,-64.0,-76.0,-56.0,23.0,0,0.0,0.0,0.0,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,2,78,18,0,,,,,815.0,5364,5364.0
899,6,2020-03-18,791,216,4,1,570,Castilla - La Mancha,-81.0,-31.0,-71.0,-75.0,-57.0,23.0,0,0.0,0.0,0.0,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,2,78,18,0,,,,,791.0,6394,6394.0
900,7,2020-03-18,117,109,0,0,8,Canarias,-85.0,-45.0,-83.0,-67.0,-58.0,22.0,0,0.0,0.0,0.0,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,2,78,18,0,,,,,117.0,1044,1044.0
901,8,2020-03-18,1683,1581,0,7,95,Cataluña,-84.0,-37.0,-72.0,-76.0,-62.0,29.0,0,0.0,0.0,0.0,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,2,78,18,0,,,,,1683.0,13914,13914.0
902,9,2020-03-18,127,105,21,0,1,Extremadura,-83.0,-47.0,-60.0,-72.0,-55.0,21.0,0,0.0,0.0,0.0,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,2,78,18,0,,,,,127.0,985,985.0
903,10,2020-03-18,309,306,1,0,2,Galicia,-80.0,-26.0,-60.0,-74.0,-55.0,24.0,0,0.0,0.0,0.0,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,2,78,18,0,,,,,309.0,2492,2492.0
904,11,2020-03-18,81,80,1,0,0,Illes Balears,-83.0,-39.0,-71.0,-70.0,-54.0,26.0,0,0.0,0.0,0.0,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,2,78,18,0,,,,,81.0,685,685.0
905,12,2020-03-18,122,91,30,0,1,Murcia,-79.0,-26.0,-70.0,-69.0,-52.0,22.0,0,0.0,0.0,0.0,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,2,78,18,0,,,,,122.0,1019,1019.0
906,13,2020-03-18,2652,2641,0,0,11,Comunidad de Madrid,-86.0,-39.0,-82.0,-81.0,-71.0,33.0,0,0.0,0.0,0.0,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,2,78,18,0,,,,,2652.0,30109,30109.0
907,14,2020-03-18,6,5,0,0,1,Melilla,-86.0,-47.0,-82.0,-75.0,-64.0,-0.20000000000000015,0,0.0,0.0,0.0,0.0,86487.0,14.24,6073.525280898875,ES-ML,2,78,18,0,,,,,6.0,52,52.0
908,15,2020-03-18,250,176,74,0,0,Comunidad Foral de Navarra,-82.0,-23.0,-70.0,-80.0,-54.0,25.0,0,0.0,0.0,0.0,0.0,654214.0,9801.01,66.74965131144647,ES-NC,2,78,18,0,,,,,250.0,2213,2213.0
909,16,2020-03-18,553,544,0,0,9,País Vasco,-83.0,-22.0,-74.0,-73.0,-56.0,26.0,0,0.0,0.0,0.0,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,2,78,18,0,,,,,553.0,4544,4544.0
910,17,2020-03-18,143,142,1,0,0,La Rioja,-83.0,-39.0,-71.0,-77.0,-50.0,24.0,0,0.0,0.0,0.0,0.0,316798.0,5027.69,63.0106470367107,ES-RI,2,78,18,0,,,,,143.0,1371,1371.0
911,18,2020-03-18,535,481,43,0,11,Comunitat Valenciana,-83.0,-26.0,-74.0,-77.0,-59.0,25.0,0,0.0,0.0,0.0,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,2,78,18,0,,,,,535.0,5080,5080.0
912,0,2020-03-19,556,522,34,0,0,Andalucía,-85.0,-48.0,-75.0,-78.0,-63.0,26.0,0,0.0,0.0,0.0,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,3,79,19,0,,,,,556.0,5098,5098.0
913,1,2020-03-19,168,168,0,0,0,Aragón,-83.0,-41.0,-65.0,-78.0,-58.0,26.0,0,0.0,0.0,0.0,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,3,79,19,0,,,,,168.0,1394,1394.0
914,2,2020-03-19,101,101,0,0,0,Principado de Asturias,-86.0,-42.0,-70.0,-68.0,-61.0,26.0,0,0.0,0.0,0.0,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,3,79,19,0,,,,,101.0,859,859.0
915,3,2020-03-19,177,177,0,0,0,Cantabria,-85.0,-45.0,-71.0,-77.0,-62.0,28.0,0,0.0,0.0,0.0,0.0,581078.0,5261.12,110.44758530503012,ES-CB,3,79,19,0,,,,,177.0,708,708.0
916,4,2020-03-19,5,0,2,0,3,Ceuta,-84.0,-62.0,-82.0,-59.0,-63.0,4.6575342465753415,0,0.0,0.0,0.0,0.0,84777.0,19.87,4266.582788122798,ES-CE,3,79,19,0,,,,,5.0,46,46.0
917,5,2020-03-19,867,800,67,0,0,Castilla y León,-85.0,-45.0,-67.0,-77.0,-59.0,25.0,0,0.0,0.0,0.0,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,3,79,19,0,,,,,867.0,6231,6231.0
918,6,2020-03-19,745,242,3,2,498,Castilla - La Mancha,-91.0,-88.0,-77.0,-85.0,-79.0,33.0,0,0.0,0.0,0.0,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,3,79,19,0,,,,,745.0,7139,7139.0
919,7,2020-03-19,78,70,0,0,8,Canarias,-86.0,-49.0,-84.0,-68.0,-60.0,24.0,0,0.0,0.0,0.0,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,3,79,19,0,,,,,78.0,1122,1122.0
920,8,2020-03-19,1608,1522,0,5,81,Cataluña,-85.0,-41.0,-75.0,-77.0,-64.0,31.0,0,0.0,0.0,0.0,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,3,79,19,0,,,,,1608.0,15522,15522.0
921,9,2020-03-19,126,103,23,0,0,Extremadura,-84.0,-50.0,-62.0,-74.0,-58.0,22.0,0,0.0,0.0,0.0,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,3,79,19,0,,,,,126.0,1111,1111.0
922,10,2020-03-19,294,290,4,0,0,Galicia,-92.0,-91.0,-72.0,-88.0,-85.0,36.0,0,0.0,0.0,0.0,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,3,79,19,0,,,,,294.0,2786,2786.0
923,11,2020-03-19,105,102,2,0,1,Illes Balears,-84.0,-43.0,-73.0,-75.0,-57.0,28.0,0,0.0,0.0,0.0,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,3,79,19,0,,,,,105.0,790,790.0
924,12,2020-03-19,120,80,40,0,0,Murcia,-92.0,-88.0,-83.0,-84.0,-85.0,36.0,0,0.0,0.0,0.0,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,3,79,19,0,,,,,120.0,1139,1139.0
925,13,2020-03-19,2441,2432,0,0,9,Comunidad de Madrid,-87.0,-41.0,-83.0,-82.0,-73.0,35.0,0,0.0,0.0,0.0,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,3,79,19,0,,,,,2441.0,32550,32550.0
926,14,2020-03-19,6,3,1,0,2,Melilla,-87.0,-55.0,-81.0,-78.0,-65.0,0.10000000000000007,0,0.0,0.0,0.0,0.0,86487.0,14.24,6073.525280898875,ES-ML,3,79,19,0,,,,,6.0,58,58.0
927,15,2020-03-19,233,153,80,0,0,Comunidad Foral de Navarra,-92.0,-89.0,-79.0,-88.0,-86.0,36.0,0,0.0,0.0,0.0,0.0,654214.0,9801.01,66.74965131144647,ES-NC,3,79,19,0,,,,,233.0,2446,2446.0
928,16,2020-03-19,467,450,0,0,17,País Vasco,-94.0,-91.0,-86.0,-87.0,-90.0,39.0,0,0.0,0.0,0.0,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,3,79,19,0,,,,,467.0,5011,5011.0
929,17,2020-03-19,168,167,1,0,0,La Rioja,-84.0,-42.0,-72.0,-80.0,-56.0,26.0,0,0.0,0.0,0.0,0.0,316798.0,5027.69,63.0106470367107,ES-RI,3,79,19,0,,,,,168.0,1539,1539.0
930,18,2020-03-19,495,456,33,0,6,Comunitat Valenciana,-94.0,-92.0,-86.0,-88.0,-88.0,37.0,0,0.0,0.0,0.0,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,3,79,19,0,,,,,495.0,5575,5575.0
931,0,2020-03-20,795,748,47,0,0,Andalucía,-87.0,-48.0,-78.0,-81.0,-63.0,30.0,0,0.0,0.0,0.0,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,4,80,20,0,,,,,795.0,5893,5893.0
932,1,2020-03-20,241,241,0,0,0,Aragón,-86.0,-41.0,-69.0,-80.0,-59.0,30.0,0,0.0,0.0,0.0,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,4,80,20,0,,,,,241.0,1635,1635.0
933,2,2020-03-20,83,83,0,0,0,Principado de Asturias,-88.0,-40.0,-75.0,-70.0,-62.0,30.0,0,0.0,0.0,0.0,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,4,80,20,0,,,,,83.0,942,942.0
934,3,2020-03-20,143,143,0,0,0,Cantabria,-87.0,-41.0,-77.0,-78.0,-61.0,31.0,0,0.0,0.0,0.0,0.0,581078.0,5261.12,110.44758530503012,ES-CB,4,80,20,0,,,,,143.0,851,851.0
935,4,2020-03-20,7,0,1,0,6,Ceuta,-86.0,-62.0,-85.0,-59.61764705882353,-65.0,4.7671232876712315,0,0.0,0.0,0.0,0.0,84777.0,19.87,4266.582788122798,ES-CE,4,80,20,0,,,,,7.0,53,53.0
936,5,2020-03-20,955,830,125,0,0,Castilla y León,-87.0,-46.0,-74.0,-81.0,-60.0,30.0,0,0.0,0.0,0.0,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,4,80,20,0,,,,,955.0,7186,7186.0
937,6,2020-03-20,935,309,8,6,612,Castilla - La Mancha,-85.0,-31.0,-75.0,-80.0,-64.0,31.0,0,0.0,0.0,0.0,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,4,80,20,0,,,,,935.0,8074,8074.0
938,7,2020-03-20,117,111,0,0,6,Canarias,-87.0,-48.0,-85.0,-71.0,-61.0,27.0,0,0.0,0.0,0.0,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,4,80,20,0,,,,,117.0,1239,1239.0
939,8,2020-03-20,1896,1790,0,7,99,Cataluña,-87.0,-41.0,-77.0,-79.0,-65.0,34.0,0,0.0,0.0,0.0,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,4,80,20,0,,,,,1896.0,17418,17418.0
940,9,2020-03-20,173,140,33,0,0,Extremadura,-87.0,-51.0,-73.0,-79.0,-59.0,27.0,0,0.0,0.0,0.0,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,4,80,20,0,,,,,173.0,1284,1284.0
941,10,2020-03-20,470,462,4,0,4,Galicia,-84.0,-29.0,-74.0,-79.0,-65.0,34.0,0,0.0,0.0,0.0,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,4,80,20,0,,,,,470.0,3256,3256.0
942,11,2020-03-20,97,95,2,0,0,Illes Balears,-85.0,-41.0,-77.0,-76.0,-57.0,29.0,0,0.0,0.0,0.0,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,4,80,20,0,,,,,97.0,887,887.0
943,12,2020-03-20,122,86,36,0,0,Murcia,-83.0,-27.0,-78.0,-74.0,-62.0,30.0,0,0.0,0.0,0.0,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,4,80,20,0,,,,,122.0,1261,1261.0
944,13,2020-03-20,3113,3108,1,0,4,Comunidad de Madrid,-89.0,-43.0,-86.0,-83.0,-73.0,38.0,0,0.0,0.0,0.0,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,4,80,20,0,,,,,3113.0,35663,35663.0
945,14,2020-03-20,4,4,0,0,0,Melilla,-88.0,-52.0,-84.0,-86.0,-65.0,0.3999999999999999,0,0.0,0.0,0.0,0.0,86487.0,14.24,6073.525280898875,ES-ML,4,80,20,0,,,,,4.0,62,62.0
946,15,2020-03-20,328,229,98,0,1,Comunidad Foral de Navarra,-87.0,-24.0,-79.0,-83.0,-69.0,34.0,0,0.0,0.0,0.0,0.0,654214.0,9801.01,66.74965131144647,ES-NC,4,80,20,0,,,,,328.0,2774,2774.0
947,16,2020-03-20,613,583,0,0,30,País Vasco,-87.0,-28.0,-81.0,-78.0,-73.0,35.0,0,0.0,0.0,0.0,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,4,80,20,0,,,,,613.0,5624,5624.0
948,17,2020-03-20,191,190,1,0,0,La Rioja,-87.0,-41.0,-79.0,-84.0,-58.0,30.0,0,0.0,0.0,0.0,0.0,316798.0,5027.69,63.0106470367107,ES-RI,4,80,20,0,,,,,191.0,1730,1730.0
949,18,2020-03-20,573,510,59,0,4,Comunitat Valenciana,-86.0,-30.0,-80.0,-81.0,-68.0,32.0,0,0.0,0.0,0.0,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,4,80,20,0,,,,,573.0,6148,6148.0
950,0,2020-03-21,544,517,26,0,1,Andalucía,-92.0,-57.0,-87.0,-85.0,-63.0,26.0,0,0.0,0.0,0.0,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,5,81,21,1,,,,,544.0,6437,6437.0
951,1,2020-03-21,177,177,0,0,0,Aragón,-91.0,-52.0,-80.0,-86.0,-62.0,25.0,0,0.0,0.0,0.0,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,5,81,21,1,,,,,177.0,1812,1812.0
952,2,2020-03-21,68,68,0,0,0,Principado de Asturias,-92.0,-49.0,-84.0,-75.0,-61.0,26.0,0,0.0,0.0,0.0,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,5,81,21,1,,,,,68.0,1010,1010.0
953,3,2020-03-21,99,99,0,0,0,Cantabria,-92.0,-54.0,-88.0,-83.0,-60.0,27.0,0,0.0,0.0,0.0,0.0,581078.0,5261.12,110.44758530503012,ES-CB,5,81,21,1,,,,,99.0,950,950.0
